username,device,browser,operating_system,ip_address,country,city,login_hour,failed_login_attempts,new_device,vpn_detected,trusted_device,trusted_location,user_role,organisation,risk_score,risk_level,recommended_action,reason
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.177.182,Australia,Melbourne,13,2,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,MacBook,Firefox,Windows 11,32.102.71.61,Singapore,Singapore,4,4,True,False,False,False,Institution,University of Melbourne,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.188.120,Australia,Melbourne,8,1,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.44.17,Australia,Melbourne,16,0,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.210.197,Australia,Melbourne,15,2,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.64.249,Australia,Melbourne,17,0,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.238.175,Australia,Melbourne,9,1,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.93.197,Australia,Melbourne,10,2,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.28.213,Australia,Melbourne,14,2,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,MacBook,Google Chrome,Windows 11,133.145.40.65,Canada,Toronto,1,5,True,True,False,False,Institution,University of Melbourne,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution1@example.com,MacBook,Google Chrome,Ubuntu 24.04,152.78.87.169,Canada,Toronto,4,4,True,True,False,False,Institution,University of Melbourne,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.21.212,Australia,Melbourne,17,1,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.135.167,Australia,Melbourne,9,0,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.15.128,Australia,Melbourne,17,1,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.154.124,Australia,Melbourne,16,1,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.232.19,Australia,Melbourne,14,1,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.212.124,Australia,Melbourne,10,1,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.73.81,Australia,Melbourne,13,2,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.176.250,Australia,Melbourne,13,2,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.54.82,Australia,Melbourne,13,2,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.230.64,Australia,Melbourne,9,1,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,MacBook,Safari,Ubuntu 24.04,209.167.160.49,United Kingdom,London,0,4,True,True,False,False,Institution,University of Melbourne,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.239.128,Australia,Melbourne,15,2,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.46.242,Australia,Melbourne,15,0,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.110.150,Australia,Melbourne,15,0,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.253.153,Australia,Melbourne,8,1,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.4.217,Australia,Melbourne,15,1,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,MacBook,Firefox,macOS,14.99.185.142,Canada,Toronto,1,6,True,True,False,False,Institution,University of Melbourne,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.230.196,Australia,Melbourne,14,2,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.60.33,Australia,Melbourne,17,2,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.173.143,Australia,Melbourne,14,1,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.205.129,Australia,Melbourne,10,0,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Laptop,Firefox,macOS,84.163.83.101,United Kingdom,London,0,4,True,True,False,False,Institution,University of Melbourne,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.172.130,Australia,Melbourne,12,2,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.153.122,Australia,Melbourne,16,1,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.56.251,Australia,Melbourne,13,1,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.13.153,Australia,Melbourne,12,2,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.116.185,Australia,Melbourne,17,2,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Laptop,Safari,Windows 11,49.9.225.81,Singapore,Singapore,3,3,True,True,False,False,Institution,University of Melbourne,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.104.106,Australia,Melbourne,14,2,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.31.181,Australia,Melbourne,17,1,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Linux Laptop,Firefox,Ubuntu 24.04,45.235.175.140,United Kingdom,London,1,5,True,False,False,False,Institution,University of Melbourne,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.247.50,Australia,Melbourne,12,2,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.152.58,Australia,Melbourne,12,2,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.106.177,Australia,Melbourne,12,1,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.178.144,Australia,Melbourne,13,1,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.62.147,Australia,Melbourne,12,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.176.245,Australia,Melbourne,14,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.21.74,Australia,Melbourne,10,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.226.168,Australia,Melbourne,9,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.103.212,Australia,Melbourne,15,0,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.139.36,Australia,Melbourne,16,2,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Linux Laptop,Google Chrome,Windows 11,14.51.211.85,Germany,Berlin,22,4,True,True,False,False,Institution,Monash University,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.70.2,Australia,Melbourne,9,2,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.243.123,Australia,Melbourne,10,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.146.166,Australia,Melbourne,12,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Laptop,Google Chrome,Ubuntu 24.04,215.90.18.215,Germany,Berlin,23,6,True,True,False,False,Institution,Monash University,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.148.225,Australia,Melbourne,15,0,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Linux Laptop,Microsoft Edge,macOS,35.239.139.50,Canada,Toronto,2,6,True,False,False,False,Institution,Monash University,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.234.166,Australia,Melbourne,13,0,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.172.203,Australia,Melbourne,10,0,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.207.212,Australia,Melbourne,11,0,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.205.172,Australia,Melbourne,13,0,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,MacBook,Firefox,Windows 11,61.228.136.245,Germany,Berlin,1,6,True,False,False,False,Institution,Monash University,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.5.67,Australia,Melbourne,17,2,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.60.120,Australia,Melbourne,11,0,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.159.177,Australia,Melbourne,14,2,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,MacBook,Google Chrome,Windows 11,117.191.212.180,Singapore,Singapore,2,4,True,False,False,False,Institution,Monash University,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.111.196,Australia,Melbourne,15,2,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.228.136,Australia,Melbourne,17,0,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.57.16,Australia,Melbourne,9,2,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.76.43,Australia,Melbourne,16,0,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.59.175,Australia,Melbourne,16,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.46.231,Australia,Melbourne,17,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.67.132,Australia,Melbourne,8,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.236.173,Australia,Melbourne,17,0,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.130.210,Australia,Melbourne,8,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Linux Laptop,Microsoft Edge,Windows 11,139.30.35.253,United Kingdom,London,1,3,True,False,False,False,Institution,Monash University,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.209.47,Australia,Melbourne,8,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.195.115,Australia,Melbourne,14,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.41.175,Australia,Melbourne,14,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.178.31,Australia,Melbourne,16,0,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,MacBook,Google Chrome,Ubuntu 24.04,77.237.217.137,Singapore,Singapore,4,3,True,True,False,False,Institution,Monash University,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.235.89,Australia,Melbourne,11,0,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Linux Laptop,Microsoft Edge,Windows 11,53.34.51.153,United Kingdom,London,1,4,True,True,False,False,Institution,Monash University,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution2@example.com,Linux Laptop,Microsoft Edge,Windows 11,60.111.28.36,Germany,Berlin,4,6,True,False,False,False,Institution,Monash University,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.163.148,Australia,Melbourne,12,0,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.154.225,Australia,Melbourne,13,0,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Linux Laptop,Google Chrome,macOS,143.89.218.143,Canada,Toronto,22,3,True,False,False,False,Institution,Monash University,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.195.202,Australia,Melbourne,13,2,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.76.77,Australia,Melbourne,14,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.123.218,Australia,Melbourne,16,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.29.144,Australia,Melbourne,10,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.68.100,Australia,Melbourne,14,2,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.40.237,Australia,Melbourne,11,1,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution2@example.com,Windows Desktop,Google Chrome,Windows 11,172.21.97.14,Australia,Melbourne,13,0,False,False,True,True,Institution,Monash University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.20.224,Australia,Melbourne,17,2,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Linux Laptop,Google Chrome,macOS,4.108.97.247,Singapore,Singapore,23,5,True,False,False,False,Institution,RMIT University,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.104.102,Australia,Melbourne,15,0,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.144.98,Australia,Melbourne,16,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.133.93,Australia,Melbourne,13,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.50.206,Australia,Melbourne,15,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.104.95,Australia,Melbourne,15,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.113.190,Australia,Melbourne,8,2,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Linux Laptop,Safari,macOS,59.194.125.128,Singapore,Singapore,2,5,True,True,False,False,Institution,RMIT University,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.250.248,Australia,Melbourne,13,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.86.188,Australia,Melbourne,15,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.250.48,Australia,Melbourne,10,0,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.30.135,Australia,Melbourne,16,2,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Laptop,Microsoft Edge,Windows 11,18.77.4.56,United Kingdom,London,23,4,True,True,False,False,Institution,RMIT University,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.247.169,Australia,Melbourne,13,0,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.210.4,Australia,Melbourne,8,2,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,MacBook,Firefox,Windows 11,25.76.123.50,United Kingdom,London,22,3,True,True,False,False,Institution,RMIT University,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.136.204,Australia,Melbourne,12,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.235.145,Australia,Melbourne,13,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.41.168,Australia,Melbourne,11,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.207.98,Australia,Melbourne,8,0,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.4.180,Australia,Melbourne,15,0,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,MacBook,Firefox,Ubuntu 24.04,55.243.138.12,Germany,Berlin,3,4,True,True,False,False,Institution,RMIT University,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.16.46,Australia,Melbourne,12,2,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.106.151,Australia,Melbourne,13,0,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Linux Laptop,Safari,Windows 11,146.199.169.99,Canada,Toronto,23,4,True,True,False,False,Institution,RMIT University,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.40.129,Australia,Melbourne,10,2,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.50.112,Australia,Melbourne,13,0,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.203.249,Australia,Melbourne,9,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.139.201,Australia,Melbourne,8,2,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.182.142,Australia,Melbourne,15,0,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.194.22,Australia,Melbourne,14,0,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.37.22,Australia,Melbourne,12,0,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.78.190,Australia,Melbourne,14,2,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.46.2,Australia,Melbourne,13,0,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.138.27,Australia,Melbourne,15,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,MacBook,Safari,Ubuntu 24.04,23.181.47.153,United Kingdom,London,1,3,True,True,False,False,Institution,RMIT University,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.6.75,Australia,Melbourne,13,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.124.147,Australia,Melbourne,9,2,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.71.69,Australia,Melbourne,14,0,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.32.43,Australia,Melbourne,15,0,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.247.201,Australia,Melbourne,14,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Laptop,Safari,Ubuntu 24.04,35.155.3.243,Singapore,Singapore,2,3,True,False,False,False,Institution,RMIT University,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.168.113,Australia,Melbourne,17,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.153.83,Australia,Melbourne,17,0,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.160.46,Australia,Melbourne,11,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.251.248,Australia,Melbourne,13,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
